sample_id,latitude,longitude,easting,northing,rule_id,type,severity,message,action
filebc494d5a79.152,30.72353875,76.3869673,632795.0,3399785.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.338%
filebc494d5a79.152,30.72353875,76.3869673,632795.0,3399785.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.152,30.72353875,76.3869673,632795.0,3399785.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.153,30.82178519,76.2824767,622665.0,3410555.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.495%
filebc494d5a79.153,30.82178519,76.2824767,622665.0,3410555.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.154,30.83044048,76.32786266,626995.0,3411565.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 160.4 kg/ha
filebc494d5a79.154,30.83044048,76.32786266,626995.0,3411565.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.154,30.83044048,76.32786266,626995.0,3411565.0,R16b,Calcareous Soil,WARNING,⚠️ High Calcium Carbonate.,Apply organic manures at 8 t/acre FYM or green manure or wheat straw at 2.5 t/acre per year. High CaCO3 fixes phosphorus and micronutrients — watch for Zn and Fe deficiency. CaCO3 detected: 2.50%
filebc494d5a79.154,30.83044048,76.32786266,626995.0,3411565.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 264.1 g/L
filebc494d5a79.155,30.72802539,76.33773597,628075.0,3400225.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 63.4 kg/ha
filebc494d5a79.155,30.72802539,76.33773597,628075.0,3400225.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 4.0 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.155,30.72802539,76.33773597,628075.0,3400225.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.435%
filebc494d5a79.155,30.72802539,76.33773597,628075.0,3400225.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.156,30.82380575,76.33258037,627455.0,3410835.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.263% (threshold: 0.40%)
filebc494d5a79.156,30.82380575,76.33258037,627455.0,3410835.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.71"
filebc494d5a79.156,30.82380575,76.33258037,627455.0,3410835.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.263%
filebc494d5a79.156,30.82380575,76.33258037,627455.0,3410835.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.156,30.82380575,76.33258037,627455.0,3410835.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.157,30.73401257,76.31692929,626075.0,3400865.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.300% (threshold: 0.40%)
filebc494d5a79.157,30.73401257,76.31692929,626075.0,3400865.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 39.1 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.157,30.73401257,76.31692929,626075.0,3400865.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.300%
filebc494d5a79.157,30.73401257,76.31692929,626075.0,3400865.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.157,30.73401257,76.31692929,626075.0,3400865.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.158,30.7911184,76.36118258,630235.0,3407245.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.60"
filebc494d5a79.158,30.7911184,76.36118258,630235.0,3407245.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.412%
filebc494d5a79.158,30.7911184,76.36118258,630235.0,3407245.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.159,30.79891875,76.30453977,624805.0,3408045.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 44.1 kg/ha
filebc494d5a79.159,30.79891875,76.30453977,624805.0,3408045.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 21.6 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.159,30.79891875,76.30453977,624805.0,3408045.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.450%
filebc494d5a79.159,30.79891875,76.30453977,624805.0,3408045.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.160,30.83201065,76.36771881,630805.0,3411785.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 26.0 kg/ha
filebc494d5a79.160,30.83201065,76.36771881,630805.0,3411785.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 52.0 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.160,30.83201065,76.36771881,630805.0,3411785.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.73"
filebc494d5a79.160,30.83201065,76.36771881,630805.0,3411785.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.480%
filebc494d5a79.160,30.83201065,76.36771881,630805.0,3411785.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.161,30.71855535,76.33739634,628055.0,3399175.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.338% (threshold: 0.40%)
filebc494d5a79.161,30.71855535,76.33739634,628055.0,3399175.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 41.2 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.161,30.71855535,76.33739634,628055.0,3399175.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.338%
filebc494d5a79.161,30.71855535,76.33739634,628055.0,3399175.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.161,30.71855535,76.33739634,628055.0,3399175.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.161,30.71855535,76.33739634,628055.0,3399175.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 292.4 g/L
filebc494d5a79.162,30.74744474,76.36171697,630345.0,3402405.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 52.0 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.162,30.74744474,76.36171697,630345.0,3402405.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.55"
filebc494d5a79.162,30.74744474,76.36171697,630345.0,3402405.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.450%
filebc494d5a79.162,30.74744474,76.36171697,630345.0,3402405.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.162,30.74744474,76.36171697,630345.0,3402405.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 295.1 g/L
filebc494d5a79.163,30.75929075,76.35916739,630085.0,3403715.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.360% (threshold: 0.40%)
filebc494d5a79.163,30.75929075,76.35916739,630085.0,3403715.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 45.2 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.163,30.75929075,76.35916739,630085.0,3403715.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.53"
filebc494d5a79.163,30.75929075,76.35916739,630085.0,3403715.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.360%
filebc494d5a79.163,30.75929075,76.35916739,630085.0,3403715.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.163,30.75929075,76.35916739,630085.0,3403715.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.164,30.73612046,76.29575468,624045.0,3401075.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 54.0 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.164,30.73612046,76.29575468,624045.0,3401075.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.164,30.73612046,76.29575468,624045.0,3401075.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 265.1 g/L
filebc494d5a79.165,30.78711032,76.33886679,628105.0,3406775.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.375% (threshold: 0.40%)
filebc494d5a79.165,30.78711032,76.33886679,628105.0,3406775.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 40.5 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.165,30.78711032,76.33886679,628105.0,3406775.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.375%
filebc494d5a79.165,30.78711032,76.33886679,628105.0,3406775.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.165,30.78711032,76.33886679,628105.0,3406775.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.165,30.78711032,76.33886679,628105.0,3406775.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 261.9 g/L
filebc494d5a79.166,30.73821257,76.36451172,630625.0,3401385.0,R02,Nitrogen Management,INFO,✅ High Organic Carbon detected.,Reduce nitrogen fertilizer by 25% below standard dose. Soil is nitrogen-rich. Avoid over-fertilization to prevent lodging and waterway contamination. OC detected: 0.900%
filebc494d5a79.166,30.73821257,76.36451172,630625.0,3401385.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 30.9 kg/ha
filebc494d5a79.166,30.73821257,76.36451172,630625.0,3401385.0,R05,Phosphorus Management,INFO,✅ No phosphorus application required.,"Both OC and available P are above threshold. Omit phosphatic fertilizer for this season. OC: 0.900%, P: 30.9 kg/ha"
filebc494d5a79.166,30.73821257,76.36451172,630625.0,3401385.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 29.7 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.166,30.73821257,76.36451172,630625.0,3401385.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.167,30.78124023,76.35675904,629825.0,3406145.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 21.6 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.167,30.78124023,76.35675904,629825.0,3406145.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.76"
filebc494d5a79.167,30.78124023,76.35675904,629825.0,3406145.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.450%
filebc494d5a79.167,30.78124023,76.35675904,629825.0,3406145.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.168,30.79619607,76.28809417,623235.0,3407725.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 34.9 kg/ha
filebc494d5a79.168,30.79619607,76.28809417,623235.0,3407725.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 47.9 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.168,30.79619607,76.28809417,623235.0,3407725.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.450%
filebc494d5a79.168,30.79619607,76.28809417,623235.0,3407725.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.168,30.79619607,76.28809417,623235.0,3407725.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 290.9 g/L
filebc494d5a79.169,30.79667285,76.38195458,632215.0,3407885.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 50.6 kg/ha
filebc494d5a79.169,30.79667285,76.38195458,632215.0,3407885.0,R05,Phosphorus Management,INFO,✅ No phosphorus application required.,"Both OC and available P are above threshold. Omit phosphatic fertilizer for this season. OC: 0.608%, P: 50.6 kg/ha"
filebc494d5a79.169,30.79667285,76.38195458,632215.0,3407885.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 43.9 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.169,30.79667285,76.38195458,632215.0,3407885.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.169,30.79667285,76.38195458,632215.0,3407885.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 293.2 g/L
filebc494d5a79.170,30.7622843,76.41667139,635585.0,3404115.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.398% (threshold: 0.40%)
filebc494d5a79.170,30.7622843,76.41667139,635585.0,3404115.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.66"
filebc494d5a79.170,30.7622843,76.41667139,635585.0,3404115.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.398%
filebc494d5a79.170,30.7622843,76.41667139,635585.0,3404115.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.170,30.7622843,76.41667139,635585.0,3404115.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.170,30.7622843,76.41667139,635585.0,3404115.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 268.4 g/L
filebc494d5a79.171,30.72402958,76.34895986,629155.0,3399795.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 41.4 kg/ha
filebc494d5a79.171,30.72402958,76.34895986,629155.0,3399795.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
